year,ETS_price,CSU_cost,investment_year,plant,CO2_captured_fossil,CO2_captured_bio,CCS_cost,marginal_plant,csu_diluted_cost,csu_gross_profit,csu_net_profit,ctbo_diluted_cost,ctbo_fossil_profit,ctbo_gross_profit,ctbo_net_profit
2045,97.74999999999999,235.05999999999995,2042.0,Rocksavage-CCGT,457.716483693,0.0,266.7756738142969,False,150.43839999999997,235.05999999999995,-84.40407381429691,72482.24785305369,107590.83665687655,107590.83665687655,-38633.135875644395
2046,94.3,236.57799999999997,2026.0,Tees Valley-W2E,304.33924500000006,350.153755,61.655815330165865,False,0.0,236.57799999999997,236.57799999999997,0.0,71999.96990361,154838.644954,154838.644954
2046,94.3,236.57799999999997,2026.0,Wilton 11-W2E,178.79389499999996,205.70910499999997,65.90353942474626,False,0.0,236.57799999999997,236.57799999999997,0.0,42298.702091309984,90964.95073399997,90964.95073399997
2046,94.3,236.57799999999997,2026.0,Runcorn-W2E,411.702165,473.6788349999999,67.63861880130541,False,0.0,236.57799999999997,236.57799999999997,0.0,97399.67479136998,209461.66621799994,209461.66621799994
2046,94.3,236.57799999999997,2026.0,Riverside-W2E,342.00285,393.48714999999993,69.27337738011695,False,0.0,236.57799999999997,236.57799999999997,0.0,80910.3502473,174000.75321999998,174000.75321999998
2046,94.3,236.57799999999997,2027.0,Ferrybridge FM1-W2E,285.29098500000003,328.238015,72.03371051806843,False,0.0,236.57799999999997,236.57799999999997,0.0,67493.57064933,145147.46376199997,145147.46376199997
2046,94.3,236.57799999999997,2027.0,Allington-W2E,202.60422000000003,233.10378,72.04922094669874,False,0.0,236.57799999999997,236.57799999999997,0.0,47931.70115916,103078.927224,103078.927224
2046,94.3,236.57799999999997,2027.0,Ferrybridge FM2-W2E,283.559325,326.24567499999995,72.07847846680843,False,0.0,236.57799999999997,236.57799999999997,0.0,67083.89798985,144266.44728999998,144266.44728999998
2046,94.3,236.57799999999997,2027.0,Kemsley-W2E,245.02989,281.91610999999995,72.11361316401731,False,0.0,236.57799999999997,236.57799999999997,0.0,57968.68131641999,124663.83078799996,124663.83078799996
2046,94.3,236.57799999999997,2027.0,Edmonton-W2E,209.53086,241.07314,73.64208735304237,False,0.0,236.57799999999997,236.57799999999997,0.0,49570.391797079996,106602.99311199998,106602.99311199998
