CEPCI_2025,DACCS_EXPENSIVE,FLH_industry,FOAK_MULTIPLIER,amine_cost,capture_rate,cbio,celc,cement_process_fraction,cement_xCO2,csteam,discount_rate_ccs,drax_efficiency_penalty,drax_xCO2,emission_factor_bio,extra_transtorage,fixed,lifetime_ccs,pcompr,qreb,w2e_xCO2,DIFFUSE_END_FRACTION,ETS_SCENARIO,scenario,policy,model,gas_increase_pct_2040,gas_increase_pct_2050,gas_increase_abs_2040,gas_increase_abs_2050
938.6238308423756,True,8460.475989847011,1.8014038456663646,55.49552683009475,0.9446611807959576,102.14929729963117,244.98149646029316,0.5911896525693917,0.20691392174091613,3.176141122401706,0.10211170837502544,0.26139542942894406,0.12267022024613305,0.3544071240677844,31.292616224927976,0.03822461235779512,30,0.3775272655981153,3.3740309691206027,0.12964185902343234,0.21482266379976742,High,14,1,UKCTBO,0.2973306505212259,13.269682539682549,0.548842647797131,24.494507000000016
899.9422042056358,False,8571.444201589407,1.5171503515234552,43.50286601519791,0.9049932085447232,146.26915426376922,210.04759994612658,0.6609962627184296,0.19410936980152682,3.0144441322596536,0.0887451862209051,0.21552895244129955,0.12653786609506454,0.2882087454216887,25.43423293555921,0.03695567538544249,25,0.41175902244549,3.418028502286766,0.09329909595145268,0.21482266379976742,High,15,1,UKCTBO,0.0,0.0,0.0,0.0
882.4054762940223,False,8538.145526929477,1.560901607152741,56.98686051475997,0.9457591413017472,135.39585091048932,251.12214159386266,0.674997433831958,0.1833744779028763,4.713569016534931,0.10691189497491112,0.2542491197163186,0.11914265042013764,0.36027868104218763,25.326814839419008,0.03762358461380607,22,0.30687677685780645,3.5383562049074317,0.09716556506014523,0.21482266379976742,High,16,1,UKCTBO,0.0,0.0,0.0,0.0
887.2661287199932,False,8491.924923769182,1.7584003039337268,54.64561808059003,0.9205820662138379,97.82315846158062,241.31181692729837,0.6352136059191515,0.18613299226360447,4.4091685242029275,0.06399349766737877,0.20969325789782173,0.13507694320332864,0.3061392056964961,32.00959488280506,0.04788922693793425,25,0.33065875700566166,3.0892268254525357,0.12224967657693568,0.21482266379976742,High,17,1,UKCTBO,0.0,0.0,0.0,0.0
975.8278327376859,False,8497.72165663377,1.6623880595444347,46.309560529592666,0.9409888876978586,132.84237686606116,207.05401490730438,0.5821166505679515,0.19943339982878688,3.494338337939827,0.09903373052687245,0.21089125165327904,0.14902059296633677,0.29489860693475906,39.746902335980415,0.0350930056885372,27,0.30094369552320355,3.2591471123612643,0.09573325805480719,0.21482266379976742,High,18,1,UKCTBO,0.0,0.0,0.0,0.0
954.8413769317417,True,8455.592499629223,1.577610927616972,30.05728697752493,0.9010839234495224,155.77111601811862,281.57079038884376,0.6213167670214228,0.19070397268593778,4.299609244527874,0.09761818523535717,0.21912308648404635,0.1451267382518348,0.3520730103803089,38.99815371064034,0.043455163737697575,21,0.39851089163326026,3.3327555862035343,0.1049967046523736,0.21482266379976742,High,19,1,UKCTBO,3.1350757761302543,13.269682539682549,5.787036375158836,24.494507000000016
931.6205003411279,True,8436.2005382675,1.696106678758349,57.45627495211652,0.908513223579496,88.01393144273922,230.26184698417092,0.6147427709285647,0.2024628374671228,3.9525996499454594,0.11713179813028346,0.23794685096758564,0.13119969912971458,0.2814339607329393,35.53327033837232,0.04304564415578864,23,0.3852714605779624,3.9324004171687577,0.09084029236921307,0.21482266379976742,High,20,1,UKCTBO,2.6355220810571742,13.269682539682549,4.864910209423438,24.494507000000016
926.0937959802652,True,8599.856997638823,1.8869518647148475,37.5223601747241,0.9273851822961326,158.02309230500094,229.93704734065756,0.6170493246363532,0.20544852897425014,3.7530929569375537,0.11136082616057671,0.2643957501381603,0.11131321780159634,0.37108176985168834,27.986194784620498,0.04982037765049946,26,0.31109937860120995,3.3575964809896983,0.09427932508492144,0.21482266379976742,High,21,1,UKCTBO,0.0,13.269682539682549,0.0,24.494507000000016
906.1274359176605,False,8420.216265557156,1.5051679247312792,31.929558575269535,0.9220092006961901,128.57200930451086,259.27206193282086,0.6504020020197394,0.21798523653061153,4.600562552982916,0.07002344340608051,0.23272189024098594,0.11330691164426386,0.33656311542304385,32.75618628415616,0.03223067615868469,21,0.4312898093639,3.297359340223131,0.12379100220166565,0.21482266379976742,High,22,1,UKCTBO,0.0,0.0,0.0,0.0
917.1729160528205,False,8524.791070565463,1.8364127056386064,45.42042516762351,0.9375301701096752,151.6093725642136,200.0039343871615,0.6130238519092874,0.2034962460726285,4.910292374003864,0.115097514461343,0.2367123215495726,0.13238798903736787,0.3475838185876772,33.42409348876621,0.04105262902030028,29,0.37244221956223333,3.8233749455703645,0.10333726717926746,0.21482266379976742,High,23,1,UKCTBO,0.0,0.0,0.0,0.0
886.4445451127126,False,8541.956303985628,1.5414612750142138,38.56994536976439,0.9067052468876371,126.36500637846964,206.4614698551545,0.5963251605184366,0.18118435137333427,4.014565793372512,0.06085283455883556,0.26935415900837617,0.11426375904647786,0.3381567509513239,37.91445711768507,0.04257014152158052,24,0.3529637311772736,3.6032289876348385,0.10015772397909065,0.21482266379976742,High,24,1,UKCTBO,0.0,0.0,0.0,0.0
978.037830532464,True,8547.905457029441,1.951964012575297,51.336959168162025,0.9191831413044111,91.0361971517801,213.66323726568163,0.6564383099275183,0.20002949389582184,3.304031753592685,0.0866520243103841,0.22883795057651948,0.12149690840387672,0.3427755715543805,30.4649028120484,0.03361469709979141,29,0.4262600963327493,3.667111218123241,0.11008827491490522,0.21482266379976742,High,25,1,UKCTBO,0.0,13.269682539682549,0.0,24.494507000000016
971.8704406961177,True,8578.00165874837,1.796344424248883,40.83929411324892,0.9111394072359852,106.75136974889152,298.42790547660996,0.6698172124316961,0.1982606986599147,4.792006591746234,0.11813727428297541,0.2038584461872849,0.14151674849504375,0.29987300690175517,28.170577562600165,0.032837559033314194,21,0.3360369261710873,3.1905431911712254,0.1067657631948148,0.21482266379976742,High,26,1,UKCTBO,3.24804354590749,13.269682539682549,5.995563581390635,24.494507000000016
